Manufacturer,Model,Nationality,Derivative,Doors,Engine Size,OTR,12 month 12k miles Part-Ex,24 month 24k miles Part-Ex,36 month 36k miles Part-Ex,48 month 48k miles  Part-Ex,12month 12k miles % of OTR,24 month 24k miles % of OTR,36 month 36k miles % of OTR,3YR % Depreciation,48 month 48k miles % of OTR
Audi,A4 (2011-),Germany,5Dr Avant 2.0 TDI DPF SS 150 EU5 S line MTron Auto8,5,2.0,32710,_20900.00,_17175.00,_14125.00,_12075.00,0.6389,0.5251,0.4318,,0.3692
BMW,3 Series Gran Turismo (2013-),Germany,320i xDrive 5Dr Gran Turismo 2.0 SS 184 EU6 M Sport Professional Media Auto8,5,2.0,36390,_23250.00,_19100.00,_15700.00,_13425.00,0.6389,0.5249,0.4314,,0.3689
Mercedes Benz,GLA Class (2014-),Germany,GLA250 5Dr SUV 2.0 SS 211 EU6 SE Premium Plus 7G-T Auto 4MATIC,5,2.0,32280,_20625.00,_16950.00,_13900.00,_11875.00,0.6389,0.5251,0.4306,,0.3679
Peugeot,108 (2014-),France,5Dr Hatchback 1.2 VTi PureTech 82 EU5 Feline,5,1.2,12245,_7825.00,_6425.00,_5275.00,_4525.00,0.639,0.5247,0.4308,,0.3695
Toyota,Auris (2012-),Japan,5Dr Hatchback 1.33 Dual VVTi SS 101 EU5 Active 6Spd,5,1.3,14945,_9550.00,_7850.00,_6425.00,_5500.00,0.639,0.5253,0.4299,,0.368
BMW,3 Series Gran Turismo (2013-),Germany,320i 5Dr Gran Turismo 2.0 SS 184 EU6 Luxury Business Media Auto8,5,2.0,33605,_21475.00,_17650.00,_14475.00,_12375.00,0.639,0.5252,0.4307,,0.3682
Volvo,S60 (2013-),Swedish,4Dr Saloon 1.6 D2 DPF SS 115 EU5 SE Lux 6Spd,4,1.6,28595,_18275.00,_14925.00,_12175.00,_10350.00,0.6391,0.5219,0.4258,,0.362
BMW,2 Series (2013-),Germany,220i 2Dr Coupe 2.0 SS 184 EU6 Sport Professional Media 6Spd,2,2.0,27930,_17850.00,_14700.00,_12075.00,_10300.00,0.6391,0.5263,0.4323,,0.3688
Alfa Romeo,Giulietta (2010-),Italy,5Dr Hatchback 2.0 JTDM-2 DPF SS 170 EU5 Lusso TCT Auto6,5,2.0,23550,_15050.00,_12375.00,_10175.00,_8675.00,0.6391,0.5255,0.4321,,0.3684
Volkswagen,Touran (2010-),Germany,5Dr MPV 2.0 TDI BlueMotion Tech DPF SS 140 EU5 SE 6Spd,5,2.0,25115,_16050.00,_13175.00,_10825.00,_9250.00,0.6391,0.5246,0.431,,0.3683
Volvo,V60 (2013-),Swedish,5Dr Estate 1.6 T3 150 EU5 R DESIGN PwrShift Auto6,5,1.6,29685,_18975.00,_15625.00,_12800.00,_10950.00,0.6392,0.5264,0.4312,,0.3689
Skoda,Octavia (2013-),Czech,5Dr Estate 1.6 TDi CR DPF SS 105 EU5 Elegance DSG Auto7,5,1.6,23465,_15000.00,_12250.00,_10000.00,_8475.00,0.6392,0.5221,0.4262,,0.3612
Fiat,500 CC (2009-),Italy/USA,2Dr Convertible 0.9 TwinAir SS 85 EU5 S Dlogic Auto5,2,0.9,16660,_10650.00,_8775.00,_7200.00,_6150.00,0.6393,0.5267,0.4322,,0.3691
Volkswagen,Up (2011-),Germany,3Dr Hatchback 1.0 60 EU5 Move up,3,1.0,9425,_6025.00,_4975.00,_4075.00,_3475.00,0.6393,0.5279,0.4324,,0.3687
BMW,3 Series Gran Turismo (2013-),Germany,328i 5Dr Gran Turismo 2.0 SS 245 EU6 M Sport Professional Media Auto8,5,2.0,38090,_24350.00,_20050.00,_16450.00,_14075.00,0.6393,0.5264,0.4319,,0.3695
Audi,A3 (2012-),Germany,3Dr Hatchback 1.4 TFSI SS 125 EU6 Sport STron Auto7,3,1.4,22285,_14250.00,_11700.00,_9625.00,_8225.00,0.6394,0.525,0.4319,,0.3691
Audi,A4 (2011-),Germany,4Dr Saloon 2.0 TDI DPF SS 150 EU5 SE MTron Auto8,4,2.0,28855,_18450.00,_15175.00,_12450.00,_10625.00,0.6394,0.5259,0.4315,,0.3682
BMW,4 Series (2013-),Germany,420i xDrive 2Dr Coupe 2.0 SS 184 EU6 SE Business Media 6Spd,2,2.0,31945,_20425.00,_16800.00,_13775.00,_11775.00,0.6394,0.5259,0.4312,,0.3686
Seat,Ibiza (2012-),Spanish,5Dr Hatchback 2.0 TDI CR DPF 143 EU5 FR 6Spd,5,2.0,17635,_11275.00,_9300.00,_7600.00,_6500.00,0.6394,0.5274,0.431,,0.3686
Lexus,IS (2013-),Japan,250 4Dr Saloon 2.5 V6 208 EU5 Luxury Auto6,4,2.5,27995,_17900.00,_14725.00,_12100.00,_10325.00,0.6394,0.526,0.4322,,0.3688
Fiat,500 (2008-),Italy/USA,3Dr Hatchback Abarth 1.4T-Jet 160 EU5 595 Competizione,3,1.4,18960,_12125.00,_9950.00,_8200.00,_7000.00,0.6395,0.5248,0.4325,,0.3692
Volkswagen,Beetle (2011-),Germany,3Dr Hatchback 2.0 TDI DPF 140 EU5 Sport 6Spd,3,2.0,22440,_14350.00,_11800.00,_9700.00,_8300.00,0.6395,0.5258,0.4323,,0.3699
BMW,3 Series Gran Turismo (2013-),Germany,320i xDrive 5Dr Gran Turismo 2.0 SS 184 EU6 M Sport Professional Media 6Spd,5,2.0,34950,_22350.00,_18375.00,_15075.00,_12900.00,0.6395,0.5258,0.4313,,0.3691
Mazda,6 (2012-),Italy,5Dr Tourer 2.2d SKYACTIV DPF SS 150 EU6 Sport 6Spd,5,2.2,25995,_16625.00,_13675.00,_11200.00,_9575.00,0.6395,0.5261,0.4309,,0.3683
Skoda,Citigo (2012-),Czech,3Dr Hatchback 1.0 GreenTech SS 60 EU5 SE,3,1.0,9420,_6025.00,_4950.00,_4075.00,_3500.00,0.6396,0.5255,0.4326,,0.3715
Ford,Ka (2008-),USA,3Dr Hatchback 1.2 SS 69 EU6 Studio,3,1.2,8795,_5625.00,_4625.00,_3775.00,_3225.00,0.6396,0.5259,0.4292,,0.3667
Hyundai,i20 (2012-),South Korea,5Dr Hatchback 1.4 100 EU5 Active 6Spd,5,1.4,12195,_7800.00,_6400.00,_5275.00,_4500.00,0.6396,0.5248,0.4326,,0.369
Audi,A3 Saloon (2013-),Germany,4Dr Saloon 1.8 TFSI SS 180 EU6 Sport STron Auto7,4,1.8,25955,_16600.00,_13775.00,_11450.00,_9900.00,0.6396,0.5307,0.4411,,0.3814
Volkswagen,Golf SV (2014-),Germany,5Dr Hatchback 2.0 TDI BlueMotion Tech DPF SS 150 EU6 GT DSG Auto6,5,2.0,26815,_17150.00,_14125.00,_11600.00,_9900.00,0.6396,0.5268,0.4326,,0.3692
BMW,3 Series (2011-),Germany,325d 5Dr Touring 2.0 DPF SS 218 EU5 SE Professional Media 6Spd,5,2.0,33890,_21675.00,_17825.00,_14650.00,_12500.00,0.6396,0.526,0.4323,,0.3688
Lexus,IS (2013-),Japan,300 4Dr Saloon 2.5 h SS 220 EU5 SE Park Sensors CVT Auto,4,2.5,30095,_19250.00,_15800.00,_12975.00,_11100.00,0.6396,0.525,0.4311,,0.3688
Peugeot,Partner Tepee (2012-),France,5Dr MPV 1.6 e-HDi FAP SS 92 EU5 S EGC Auto5,5,1.6,15905,_10175.00,_8375.00,_6875.00,_5875.00,0.6397,0.5266,0.4323,,0.3694
Ford,S-Max (2010-),USA,5Dr MPV 1.6 EcoBoost SS 160 EU5 Titanium 6Spd,5,1.6,24855,_15900.00,_13075.00,_10725.00,_9150.00,0.6397,0.5261,0.4315,,0.3681
Alfa Romeo,Mito (2011-),Italy,3Dr Hatchback 1.6 JTDM SS 120 EU5 Distinctive 6Spd,3,1.6,17000,_10875.00,_8950.00,_7325.00,_6275.00,0.6397,0.5265,0.4309,,0.3691
Ford,Fiesta (2012-),USA,5Dr Hatchback 1.6TDCi ECOnetic DPF SS 95 EU5 Zetec,5,1.6,15945,_10200.00,_8325.00,_6775.00,_5750.00,0.6397,0.5221,0.4249,,0.3606
Audi,A5 Sportback (2011-),Germany,5Dr Sportback Quattro 2.0 TFSI SS 225 EU6 Black Edition STron Auto7,5,2.0,38805,_24825.00,_20400.00,_16750.00,_14300.00,0.6397,0.5257,0.4316,,0.3685
BMW,3 Series Gran Turismo (2013-),Germany,320i 5Dr Gran Turismo 2.0 SS 184 EU6 SE Business Media 6Spd,5,2.0,30090,_19250.00,_15800.00,_12975.00,_11075.00,0.6397,0.5251,0.4312,,0.3681
Mazda,6 (2012-),Italy,5Dr Tourer 2.2d SKYACTIV DPF SS 175 EU6 Sport SNav Auto6,5,2.2,28295,_18100.00,_14875.00,_12200.00,_10450.00,0.6397,0.5257,0.4312,,0.3693
Lexus,IS (2013-),Japan,250 4Dr Saloon 2.5 V6 208 EU5 SE Auto6,4,2.5,26495,_16950.00,_13925.00,_11450.00,_9775.00,0.6397,0.5256,0.4322,,0.3689
Suzuki,Jimny (1998-),Japan,3Dr Hardtop 1.3 VVT 85 SZ3,3,1.3,11995,_7675.00,_6300.00,_5175.00,_4425.00,0.6398,0.5252,0.4314,,0.3689
Honda,Civic (2011-),Japan,5Dr Hatchback 1.8 i-VTEC SS 142 EU5 Ti 6Spd,5,1.8,17350,_11100.00,_9125.00,_7500.00,_6400.00,0.6398,0.5259,0.4323,,0.3689
BMW,3 Series (2011-),Germany,325d 5Dr Touring 2.0 DPF SS 218 EU5 M Sport Business Media Auto8,5,2.0,37315,_23875.00,_19625.00,_16125.00,_13750.00,0.6398,0.5259,0.4321,,0.3685
Seat,Leon (2012-),Spanish,3Dr Sport Coupe 2.0 TDi CR DPF SS 150 EU5 SE Technology DSG Auto6,3,2.0,22310,_14275.00,_11750.00,_9625.00,_8250.00,0.6398,0.5267,0.4314,,0.3698
Infiniti,QX70 (2013-),Japan,5Dr SUV 3.0 D V6 DPF 238 EU5 GT Auto7,5,3.0,42355,_27100.00,_22275.00,_18300.00,_15625.00,0.6398,0.5259,0.4321,,0.3689
Peugeot,107 (2012-),France,5Dr Hatchback 1.0 12V 68 EU5 Allure,5,1.0,10470,_6700.00,_5500.00,_4525.00,_3850.00,0.6399,0.5253,0.4322,,0.3677
Hyundai,i20 (2012-),South Korea,5Dr Hatchback 1.4 CRDi Blue Drive DPF SS 90 EU5 Active 6Spd,5,1.4,13595,_8700.00,_7150.00,_5850.00,_5025.00,0.6399,0.5259,0.4303,,0.3696
Mini,Clubman (2007-),Britain,5Dr Estate John Cooper Works 1.6 211 EU5 Chili Auto6,5,1.6,26450,_16925.00,_13900.00,_11425.00,_9750.00,0.6399,0.5255,0.4319,,0.3686
BMW,3 Series (2011-),Germany,316d 5Dr Touring 2.0 DPF SS 116 EU5 Sport Business Media 6Spd,5,2.0,29615,_18950.00,_15575.00,_12800.00,_10925.00,0.6399,0.5259,0.4322,,0.3689
Ford,Grand C-MAX (2012-),USA,5Dr MPV 2.0 TDCi DPF 163 EU5 Titanium X 6Spd,5,2.0,25745,_16475.00,_13575.00,_11125.00,_9500.00,0.6399,0.5273,0.4321,,0.369
BMW,3 Series (2011-),Germany,325d 4Dr Saloon 2.0 DPF SS 218 EU5 SE Professional Media 6Spd,4,2.0,32465,_20775.00,_17075.00,_14025.00,_11975.00,0.6399,0.526,0.432,,0.3689
Mercedes Benz,A Class (2012-),Germany,A250 5Dr Hatchback 2.0 SS 211 EU6 AMG Sport 7G-DCT Auto 4MATIC,5,2.0,28990,_18550.00,_15250.00,_12525.00,_10700.00,0.6399,0.526,0.432,,0.3691
Ford,Focus (2011-),USA,5Dr Hatchback 1.6 TDCi DPF SS 115 EU5 Edge 6Spd,5,1.6,17695,_11325.00,_9300.00,_7650.00,_6500.00,0.64,0.5256,0.4323,,0.3673
Citroen,Berlingo Multispace (2008-),France,5Dr MPV 1.6e-HDi AirDream DPF SS 90 EU5 VTR ETG Auto6,5,1.6,15625,_10000.00,_8225.00,_6750.00,_5775.00,0.64,0.5264,0.432,,0.3696
BMW,3 Series (2011-),Germany,325d 5Dr Touring 2.0 DPF SS 218 EU5 M Sport 6Spd,5,2.0,35000,_22400.00,_18425.00,_15125.00,_12925.00,0.64,0.5264,0.4321,,0.3693
Mercedes Benz,C Class (2014-),Germany,C200 4Dr Saloon 2.0 SS 184 EU6 Sport 7G-T+ Auto,4,2.0,30350,_19425.00,_15975.00,_13100.00,_11200.00,0.64,0.5264,0.4316,,0.369
Vauxhall,Corsa (2011-),Britain,3Dr Hatchback 1.3 CDTi ecoFLEX DPF SS 75 EU5 Design AC,3,1.3,12850,_8225.00,_6750.00,_5550.00,_4725.00,0.6401,0.5253,0.4319,,0.3677
Alfa Romeo,Giulietta (2014-),Italy,5Dr Hatchback 2.0 JTDM-2 DPF SS 175 EU5 Sportiva SNav TCT Auto6,5,2.0,27380,_17525.00,_14400.00,_11825.00,_10125.00,0.6401,0.5259,0.4319,,0.3698
BMW,3 Series Gran Turismo (2013-),Germany,320i 5Dr Gran Turismo 2.0 SS 184 EU6 Sport Business Media 6Spd,5,2.0,31090,_19900.00,_16350.00,_13425.00,_11475.00,0.6401,0.5259,0.4318,,0.3691
Alfa Romeo,Giulietta (2010-),Italy,5Dr Hatchback 2.0 JTDM-2 DPF SS 170 EU5 Sportiva 6Spd,5,2.0,25310,_16200.00,_13300.00,_10925.00,_9325.00,0.6401,0.5255,0.4316,,0.3684
Honda,Jazz (2011-),Japan,5Dr Hatchback 1.2 i-VTEC EU5 90 SS SE,5,1.2,13395,_8575.00,_7075.00,_5800.00,_4975.00,0.6402,0.5282,0.433,,0.3714
Audi,A5 Coupe & Cabriolet (2011-),Germany,2Dr Cabriolet 2.0 TFSI SS 225 EU6 S line Special Edition 6Spd,2,2.0,39830,_25500.00,_20975.00,_17200.00,_14725.00,0.6402,0.5266,0.4318,,0.3697
Mercedes Benz,C Class (2011-),Germany,C220 5Dr Estate 2.1 CDi DPF SS 170 EU5 AMG Sport Edition Map Pilot 6Spd,5,2.1,31865,_20400.00,_16800.00,_13775.00,_11775.00,0.6402,0.5272,0.4323,,0.3695
Audi,RS5 Coupe & Cabriolet (2012-),Germany,2Dr Cabriolet Quattro 4.2 FSI V8 450 EU5 STron Auto7,2,4.2,69505,_44500.00,_36600.00,_30025.00,_25650.00,0.6402,0.5266,0.432,,0.369
Skoda,Citigo (2012-),Czech,5Dr Hatchback 1.0 60 EU5 SE,5,1.0,9410,_6025.00,_4950.00,_4075.00,_3500.00,0.6403,0.526,0.433,,0.3719
Chevrolet,Spark (2013-),USA,5Dr Hatchback 1.2i 81 EU5 LT,5,1.2,9995,_6400.00,_5275.00,_4325.00,_3700.00,0.6403,0.5278,0.4327,,0.3702
Volkswagen,Golf (2012-),Germany,5Dr Hatchback 1.4 TSI BlueMotion Tech ACT SS 150 EU6 GT DSG Auto7,5,1.4,25065,_16050.00,_13175.00,_10825.00,_9250.00,0.6403,0.5256,0.4319,,0.369
Volkswagen,Sharan (2010-),Germany,5Dr MPV 2.0 TDI BlueMotion Tech DPF SS 140 SEL 6Spd,5,2.0,31430,_20125.00,_16575.00,_13600.00,_11600.00,0.6403,0.5274,0.4327,,0.3691
Mini,Mini (2007-),Britain,2Dr Convertible 2.0 D DPF 112 EU5 Cooper Highgate Media Pack Auto6,2,2.0,25575,_16375.00,_13475.00,_11050.00,_9475.00,0.6403,0.5269,0.4321,,0.3705
BMW,6 Series Gran Coupe (2011-),Germany,650i 4Dr Gran Coupe 4.4 V8 SS 450 EU6 M Sport Auto8,4,4.4,76135,_48750.00,_40100.00,_32900.00,_28100.00,0.6403,0.5267,0.4321,,0.3691
Kia,Venga (2010-),South Korea,5Dr Hatchback 1.4 EcoDynamics SS 89 EU5 1,5,1.4,11595,_7425.00,_6125.00,_5025.00,_4275.00,0.6404,0.5282,0.4334,,0.3687
Volkswagen,Sharan (2010-),Germany,5Dr MPV 1.4 TSI BlueMotion Tech SS 150 SE,5,1.4,27210,_17425.00,_14325.00,_11750.00,_10050.00,0.6404,0.5265,0.4318,,0.3693
Ford,Fiesta (2012-),USA,3Dr Hatchback 1.5TDCi DPF 75 EU5 Zetec,3,1.5,14445,_9250.00,_7575.00,_6150.00,_5225.00,0.6404,0.5244,0.4258,,0.3617
Skoda,Octavia (2013-),Czech,5Dr Hatchback 1.6 TDi CR DPF SS 110 EU5 GreenLine III 6Spd,5,1.6,20300,_13000.00,_10625.00,_8650.00,_7350.00,0.6404,0.5234,0.4261,,0.3621
BMW,3 Series (2011-),Germany,318d 5Dr Touring 2.0 DPF SS 143 EU5 SE Business Media 6Spd,5,2.0,29865,_19125.00,_15725.00,_12925.00,_11025.00,0.6404,0.5265,0.4328,,0.3692
BMW,3 Series (2011-),Germany,325d 4Dr Saloon 2.0 DPF SS 218 EU5 M Sport 6Spd,4,2.0,33575,_21500.00,_17675.00,_14500.00,_12400.00,0.6404,0.5264,0.4319,,0.3693
Toyota,Verso-S (2011-),Japan,5Dr MPV 1.33 Dual VVTi 98 TR 6Spd,5,1.3,15145,_9700.00,_7975.00,_6550.00,_5600.00,0.6405,0.5266,0.4325,,0.3698
Audi,Q3 (2011-),Germany,5Dr SUV 1.4 TFSI SS 150 EU6 SE STron Auto7,5,1.4,25370,_16250.00,_13375.00,_10975.00,_9375.00,0.6405,0.5272,0.4326,,0.3695
Honda,Jazz (2011-),Japan,5Dr Hatchback 1.4 i-VTEC EU5 100 EX CVT Auto,5,1.4,17095,_10950.00,_9000.00,_7375.00,_6325.00,0.6405,0.5265,0.4314,,0.37
Nissan,Qashqai+2 (2010-),Japan,5Dr Hatchback 2WD 1.6 dCi DPF SS 130 EU5 Visia 6Spd,5,1.6,21390,_13700.00,_11250.00,_9250.00,_7900.00,0.6405,0.5259,0.4324,,0.3693
Honda,Civic (2011-),Japan,5Dr Hatchback 1.6 i-DTEC DPF SS 120 EU5 S 6Spd,5,1.6,20375,_13050.00,_10700.00,_8800.00,_7500.00,0.6405,0.5252,0.4319,,0.3681
Mercedes Benz,C Class (2014-),Germany,C200 4Dr Saloon 2.0 SS 184 EU6 SE Executive 7G-T+ Auto,4,2.0,29350,_18800.00,_15475.00,_12700.00,_10850.00,0.6405,0.5273,0.4327,,0.3697
Audi,A4 (2011-),Germany,4Dr Saloon 2.0 TDIe DPF SS 136 EU5 SE Technik 6Spd,4,2.0,28300,_18125.00,_14900.00,_12225.00,_10450.00,0.6405,0.5265,0.432,,0.3693
Mazda,6 (2012-),Italy,5Dr Tourer 2.0 SKYACTIV SS 145 EU5 SE-L SNav 6Spd,5,2.0,22015,_14100.00,_11600.00,_9500.00,_8125.00,0.6405,0.5269,0.4315,,0.3691
Mazda,6 (2012-),Italy,5Dr Tourer 2.2d SKYACTIV DPF SS 175 EU6 Sport Auto6,5,2.2,27595,_17675.00,_14525.00,_11925.00,_10175.00,0.6405,0.5264,0.4321,,0.3687
Toyota,iQ (2009-),Japan,3Dr Hatchback 1.0 VVTi 68 2 Mdrive CVT Auto,3,1.0,12995,_8325.00,_6850.00,_5625.00,_4800.00,0.6406,0.5271,0.4329,,0.3694
Nissan,Qashqai (2010-),Japan,5Dr Hatchback 2WD 1.6 dCi DPF SS 130 EU5 Acenta SNav 6Spd,5,1.6,22440,_14375.00,_11800.00,_9700.00,_8300.00,0.6406,0.5258,0.4323,,0.3699
Lexus,CT (2014-),Japan,5Dr Hatchback 1.8 h SS 136 EU6 Premier SunRoof CVT Auto,5,1.8,30245,_19375.00,_15900.00,_13075.00,_11175.00,0.6406,0.5257,0.4323,,0.3695
BMW,3 Series (2011-),Germany,325d 4Dr Saloon 2.0 DPF SS 218 EU5 SE Business Media Auto8,4,2.0,33015,_21150.00,_17375.00,_14275.00,_12200.00,0.6406,0.5263,0.4324,,0.3695
Volvo,V60 (2013-),Swedish,5Dr Estate 2.0 D3 DPF SS 136 EU5 R DESIGN Lux Nav 6Spd,5,2.0,33445,_21425.00,_17625.00,_14425.00,_12325.00,0.6406,0.527,0.4313,,0.3685
Toyota,Yaris (2011-),Japan,5Dr Hatchback 1.33 Dual VVTi 99 EU5 Icon Plus Appearance Pack MDrive Auto,5,1.3,15920,_10200.00,_8400.00,_6900.00,_5900.00,0.6407,0.5276,0.4334,,0.3706
BMW,3 Series (2011-),Germany,316d 4Dr Saloon 2.0 DPF SS 116 EU5 SE Business Media 6Spd,4,2.0,27315,_17500.00,_14375.00,_11800.00,_10100.00,0.6407,0.5263,0.432,,0.3698
Seat,Ibiza (2012-),Spanish,5Dr Hatchback 1.4 16V 85 EU5 Toca,5,1.4,13420,_8600.00,_7075.00,_5800.00,_4950.00,0.6408,0.5272,0.4322,,0.3689
Volvo,V40 (2012-),Swedish,5Dr Hatchback 1.6 D2 DPF SS 115 EU5 R DESIGN 6Spd,5,1.6,23095,_14800.00,_12175.00,_9975.00,_8525.00,0.6408,0.5272,0.4319,,0.3691
BMW,3 Series (2011-),Germany,316d 5Dr Touring 2.0 DPF SS 116 EU5 SE Business Media 6Spd,5,2.0,28715,_18400.00,_15125.00,_12425.00,_10600.00,0.6408,0.5267,0.4327,,0.3691
Toyota,Yaris (2011-),Japan,5Dr Hatchback 1.33 Dual VVTi 99 EU5 Icon Plus Leather MDrive Auto,5,1.3,16070,_10300.00,_8475.00,_6950.00,_5925.00,0.6409,0.5274,0.4325,,0.3687
Mini,Clubman (2007-),Britain,5Dr Estate John Cooper Works 1.6 SS 211 EU5 Media 6Spd,5,1.6,24965,_16000.00,_13125.00,_10800.00,_9200.00,0.6409,0.5257,0.4326,,0.3685
Alfa Romeo,Giulietta (2010-),Italy,5Dr Hatchback 1.4 TB MultiAir SS 170 EU5 Sportiva 6Spd,5,1.4,23675,_15175.00,_12475.00,_10250.00,_8750.00,0.641,0.5269,0.4329,,0.3696
Subaru,XV (2012-),Japan,5Dr SUV 1.6i SS 114 EU5 S,5,1.6,18995,_12175.00,_10025.00,_8225.00,_7025.00,0.641,0.5278,0.433,,0.3698
Mini,Clubman (2007-),Britain,5Dr Estate 1.6 98 EU6 One MINI Sport CHILI Pack Auto6,5,1.6,20360,_13050.00,_10700.00,_8800.00,_7525.00,0.641,0.5255,0.4322,,0.3696
Audi,A4 (2011-),Germany,5Dr Avant 2.0 TDIe DPF SS 136 EU5 SE Technik 6Spd,5,2.0,29600,_18975.00,_15600.00,_12825.00,_10950.00,0.641,0.527,0.4333,,0.3699
Skoda,Superb (2013-),Czech,5Dr Estate 2.0 TDi CR DPF SS 170 EU5 SE DSG Auto6,5,2.0,25780,_16525.00,_13600.00,_11150.00,_9550.00,0.641,0.5275,0.4325,,0.3704
Citroen,C4 Grand Picasso (2013-),France,5Dr MPV 2.0 BlueHDi DPFR SS 150 EU6 Exclusive 6Spd,5,2.0,24455,_15675.00,_12900.00,_10575.00,_9025.00,0.641,0.5275,0.4324,,0.369
Mini,Clubman (2007-),Britain,5Dr Estate 2.0 SD DPF SS 143 EU5 Cooper S Chili and Media Pack 6Spd,5,2.0,23285,_14925.00,_12275.00,_10050.00,_8600.00,0.641,0.5272,0.4316,,0.3693
Volkswagen,Golf (2012-),Germany,5Dr Estate 1.2 TSI BlueMotion Tech SS 105 EU5 S 6Spd,5,1.2,19185,_12300.00,_10125.00,_8300.00,_7100.00,0.6411,0.5278,0.4326,,0.3701
Skoda,Rapid (2012-),Czech,5Dr Spaceback 1.6 TDi CR GreenTech DPF SS 105 EU5 Elegance,5,1.6,18640,_11950.00,_9825.00,_8050.00,_6875.00,0.6411,0.5271,0.4319,,0.3688
Volkswagen,Sharan (2010-),Germany,5Dr MPV 2.0 TDI BlueMotion Tech DPF SS 177 EU5 SE DSG Auto6,5,2.0,31470,_20175.00,_16600.00,_13625.00,_11625.00,0.6411,0.5275,0.433,,0.3694
Mini,Mini (2007-),Britain,2Dr Convertible 2.0 D DPF 112 EU5 Cooper MINI Sport and Media Pack Auto6,2,2.0,24295,_15575.00,_12825.00,_10500.00,_8975.00,0.6411,0.5279,0.4322,,0.3694
BMW,6 Series Gran Coupe (2011-),Germany,650i 4Dr Gran Coupe 4.4 V8 SS 450 EU6 SE Auto8,4,4.4,71635,_45925.00,_37750.00,_31000.00,_26475.00,0.6411,0.527,0.4327,,0.3696
Chevrolet,Volt (2012-),USA,5Dr Hatchback 0.0Electric Extended Range 151 EU5 Audio Navigation System Auto,5,0.0,37000,_23725.00,_19500.00,_16000.00,_13675.00,0.6412,0.527,0.4324,,0.3696
Alfa Romeo,Giulietta (2014-),Italy,5Dr Hatchback 1.4 TB MultiAir SS 170 EU6 Sportiva SNav 6Spd,5,1.4,24485,_15700.00,_12925.00,_10600.00,_9050.00,0.6412,0.5279,0.4329,,0.3696
Audi,A4 (2011-),Germany,4Dr Saloon 2.0 TDI DPF SS 177 EU5 SE Technik 6Spd,4,2.0,29320,_18800.00,_15475.00,_12700.00,_10850.00,0.6412,0.5278,0.4332,,0.3701
Skoda,Superb (2013-),Czech,5Dr Hatchback 2.0 TDi CR DPF SS 170 EU5 Laurin & Klement 6Spd,5,2.0,27760,_17800.00,_14650.00,_12025.00,_10275.00,0.6412,0.5277,0.4332,,0.3701
BMW,3 Series Gran Turismo (2013-),Germany,320i 5Dr Gran Turismo 2.0 SS 184 EU6 Luxury Business Media 6Spd,5,2.0,32090,_20575.00,_16900.00,_13875.00,_11850.00,0.6412,0.5266,0.4324,,0.3693
Mercedes Benz,E Class (2013-),Germany,E220 4Dr Saloon 2.1 CDi DPF SS 170 EU5 AMG Sport 6Spd,4,2.1,35245,_22600.00,_18575.00,_15225.00,_13025.00,0.6412,0.527,0.432,,0.3696
Nissan,Qashqai (2010-),Japan,5Dr Hatchback 2WD 1.6 117 EU5 Acenta SNav CVT Auto,5,1.6,20545,_13175.00,_10850.00,_8900.00,_7575.00,0.6413,0.5281,0.4332,,0.3687
Volvo,V60 (2013-),Swedish,5Dr Estate 2.0 D4 Drive-E DPF SS 181 EU6 R DESIGN Lux Nav 6Spd,5,2.0,34695,_22250.00,_18325.00,_15050.00,_12825.00,0.6413,0.5282,0.4338,,0.3696
Mercedes Benz,S Class (2013-),Germany,S350L 4Dr Saloon 3.0 CDi BlueTEC DPFR SS 258 EU6 SE Line Executive 7G-T+ Auto LWB,4,3.0,69900,_44825.00,_36875.00,_30275.00,_25850.00,0.6413,0.5275,0.4331,,0.3698
Kia,Pro Ceed (2013-),South Korea,3Dr Hatchback 1.6 T-GDI 201 EU5 GT 6Spd,3,1.6,19995,_12825.00,_10550.00,_8650.00,_7400.00,0.6414,0.5276,0.4326,,0.3701
Subaru,XV (2012-),Japan,5Dr SUV 2.0D DPF 147 EU5 S Nav 6Spd,5,2.0,22995,_14750.00,_12125.00,_9950.00,_8500.00,0.6414,0.5273,0.4327,,0.3696
Volkswagen,Polo (2014-),Germany,5Dr Hatchback 1.2 TSI BlueMotion Tech SS 110 EU6 SEL DSG Auto7,5,1.2,17615,_11300.00,_9300.00,_7650.00,_6525.00,0.6415,0.528,0.4343,,0.3704
Vauxhall,Mokka (2012-),Britain,5Dr SUV 2WD 1.7 CDTi DPF 130 EU5 Exclusiv Auto6,5,1.7,20499,_13150.00,_10825.00,_8875.00,_7575.00,0.6415,0.5281,0.4329,,0.3695
Volvo,S60 (2013-),Swedish,4Dr Saloon 2.0 D4 Drive-E DPF SS 181 EU6 R DESIGN 6Spd,4,2.0,29695,_19050.00,_15600.00,_12700.00,_10800.00,0.6415,0.5253,0.4277,,0.3637
Peugeot,108 (2014-),France,3Dr Hatchback 1.2 VTi PureTech 82 EU5 Feline,3,1.2,11845,_7600.00,_6275.00,_5150.00,_4375.00,0.6416,0.5298,0.4348,,0.3694
Fiat,500 CC (2009-),Italy/USA,2Dr Convertible 1.2 8V SS 69 EU5 Pop Dualogic Auto5,2,1.2,13910,_8925.00,_7350.00,_6025.00,_5150.00,0.6416,0.5284,0.4331,,0.3702
